sentence_idx,word,tag
259,от,O
259,нея,O
259,тръгнем,O
259,да,O
259,преразглеждаме,O
259,",",O
259,по-разумно,O
259,е,O
259,да,O
259,я,O
259,преразгледаме,O
259,цялата,O
259,",",O
259,особено,O
259,защото,O
259,",",O
259,и,O
259,аз,O
259,съм,O
259,го,O
259,казвал,O
259,тук,O
259,в,O
259,момента,O
259,",",O
259,в,O
259,който,O
259,се,O
259,гласуваха,O
259,комисиите,O
259,",",O
259,главният,O
259,недостатък,O
259,на,O
259,това,O
259,",",O
259,което,O
259,направихме,O
259,с,O
259,разпределението,O
259,на,O
259,комисиите,O
259,",",O
259,е,O
259,",",O
259,че,O
259,ние,O
259,нарушихме,O
259,парламентарния,O
259,принцип,O
259,опозицията,O
259,да,O
259,има,O
259,адекватно,O
259,представителство,O
259,в,O
259,председателските,O
259,места,O
259,в,O
259,комисиите,O
259,.,O
260,(,O
260,Ръкопляскания,O
260,.,O
260,),O
261,Не,O
261,го,O
261,казвам,O
261,сега,O
261,",",O
261,казвал,O
261,съм,O
261,го,O
261,и,O
261,тогава,O
261,.,O
262,И,O
262,затова,O
262,дайте,O
262,",",O
262,като,O
262,говорим,O
262,за,O
262,справедливост,O
262,",",O
262,да,O
262,направим,O
262,една,O
262,работна,O
262,група,O
262,",",O
262,сериозно,O
262,говоря,O
262,",",O
262,с,O
262,участие,O
262,на,O
262,опозицията,O
262,",",O
262,която,O
262,наистина,O
262,обективно,O
262,да,O
262,преразгледа,O
262,състава,O
262,на,O
262,комисиите,O
262,",",O
262,белким,O
262,и,O
262,някои,O
262,недоразумения,O
262,",",O
262,чисто,O
262,конкретни,O
262,",",O
262,персонални,O
262,",",O
262,ги,O
262,решим,O
262,за,O
262,председателските,O
262,места,O
262,",",O
262,и,O
262,да,O
262,стигнем,O
262,до,O
262,един,O
262,много,O
262,по-добър,O
262,модел,O
262,.,O
263,В,O
263,този,O
263,смисъл,O
263,моето,O
263,предложение,O
263,",",O
263,господин,O
263,Председател,O
263,",",O
263,е,O
263,–,O
263,моля,O
263,колегите,O
263,да,O
263,отхвърлят,O
263,това,O
263,предложение,O
263,",",O
263,председателят,O
263,на,O
263,парламента,O
263,да,O
263,инициира,O
263,създаването,O
263,на,O
263,тази,O
263,комисия,O
263,",",O
263,която,O
263,в,O
263,обозрим,O
263,срок,O
263,–,O
263,една,O
263,седмица,O
263,",",O
263,да,O
263,внесе,O
263,доклад,O
263,с,O
263,конкретни,O
263,предложения,O
263,",",O
263,пак,O
263,казвам,O
263,",",O
263,с,O
263,участието,O
263,на,O
263,опозицията,O
263,и,O
263,с,O
263,нейния,O
263,консенсус,O
263,",",O
263,така,O
263,както,O
263,трябваше,O
263,изначално,O
263,да,O
263,подходим,O
263,.,O
264,Благодаря,O
264,Ви,O
264,.,O
265,Господин,O
265,Иванов,B-PER
265,",",O
265,Вие,O
265,за,O
265,изказване,O
265,ли,O
265,сте,O
265,?,O
266,Заповядайте,O
266,.,O
267,Господин,O
267,Ненков,B-PER
267,",",O
267,Вие,O
267,искате,O
267,ли,O
267,думата,O
267,за,O
267,изказване,O
267,?,O
268,Не,O
268,.,O
269,Заповядайте,O
269,",",O
269,господин,O
269,Иванов,B-PER
269,",",O
269,имате,O
269,думата,O
269,за,O
269,изказване,O
269,.,O
270,Затова,O
270,правя,O
270,процедура,O
270,да,O
270,уточните,O
270,до,O
270,кой,O
270,знак,O
270,ще,O
270,правите,O
270,закръгленията,O
270,–,O
270,до,O
270,трети,O
270,",",O
270,до,O
270,четвърти,O
270,",",O
270,до,O
270,пети,O
270,знак,O
270,",",O
270,за,O
270,да,O
270,можем,O
270,да,O
270,видим,O
270,в,O
270,другите,O
270,групи,O
270,как,O
270,ще,O
270,бъде,O
270,пропорцията,O
270,?,O
271,(,O
271,Ръкопляскания,O
271,от,O
271,„,B-ORG
271,БСП,I-ORG
271,за,I-ORG
271,България,I-ORG
271,“,I-ORG
271,.,O
271,),O
272,Господин,O
272,Свиленски,B-PER
272,",",O
272,това,O
272,е,O
272,изказване,O
272,по,O
272,същество,O
272,.,O
273,Господин,O
273,Свиленски,B-PER
273,!,O
274,Господин,O
274,Председател,O
274,",",O
274,аз,O
274,правя,O
274,само,O
274,една,O
274,процедура,O
274,.,O
275,Тъй,O
275,като,O
275,явно,O
275,дебатът,O
275,ще,O
275,върви,O
275,в,O
275,таблици,O
275,",",O
275,сметки,O
275,",",O
275,числа,O
275,",",O
275,да,O
275,кажем,O
275,",",O
275,господин,O
275,Каримански,B-PER
275,не,O
275,го,O
275,виждам,O
275,",",O
275,до,O
275,кой,O
275,знак,O
275,ще,O
275,закръгляме,O
275,?,O
276,До,O
276,втори,O
276,",",O
276,до,O
276,трети,O
276,",",O
276,до,O
276,четвърти,O
276,знак,O
276,?,O
277,Защото,O
277,по,O
277,едното,O
277,закръгляване,O
277,сме,O
277,две,O
277,",",O
277,по,O
277,другото,O
277,сме,O
277,"2,4",O
277,",",O
277,"2,48",O
277,сме,O
277,",",O
277,не,O
277,сме,O
277,"2,49",O
277,.,O
278,Ама,O
278,"2,484",O
278,",",O
278,тоест,O
278,"2,48",O
278,.,O
279,Тази,O
279,математика,O
279,тук,O
279,няма,O
279,да,O
279,може,O
279,да,O
279,стане,O
279,.,O
280,Затова,O
280,казвам,O
280,",",O
280,че,O
280,има,O
280,парламентарна,O
280,практика,O
280,и,O
280,правилно,O
280,каза,O
280,госпожа,O
280,Митева,B-PER
280,–,O
280,БСП,B-ORG
280,има,O
280,право,O
280,на,O
280,"50,8",O
280,",",O
280,но,O
280,като,O
280,разпределиш,O
280,членовете,O
280,",",O
280,защото,O
280,това,O
280,са,O
280,хора,O
280,",",O
280,това,O
280,не,O
280,са,O
280,картофи,O
280,или,O
280,домати,O
280,да,O
280,ги,O
280,делиш,O
280,"1,2",O
280,на,O
280,"1,6",O
280,",",O
280,това,O
280,са,O
280,народни,O
280,представители,O
280,",",O
280,избрани,O
280,от,O
280,българските,O
280,граждани,O
280,и,O
280,"50,2",O
280,няма,O
280,как,O
280,да,O
280,стане,O
280,нито,O
280,50,O
280,",",O
280,нито,O
280,51,O
280,.,O
281,Благодаря,O
281,Ви,O
281,",",O
281,госпожо,O
281,Михайлова,O
281,.,O
282,Трета,O
282,реплика,O
282,–,O
282,господин,O
282,Летифов,B-PER
282,",",O
282,заповядайте,O
282,–,O
282,Беше,O
282,дадена,O
282,на,O
282,господин,O
282,Карадайъ,B-PER
282,.,O
283,Имате,O
283,думата,O
283,",",O
283,господин,O
283,Летифов,B-PER
283,.,O
284,Господин,O
284,Иванов,B-PER
284,",",O
284,тези,O
284,решения,O
284,",",O
284,които,O
284,се,O
284,коментират,O
284,в,O
284,момента,O
284,",",O
284,не,O
284,са,O
284,толкова,O
284,сложни,O
284,.,O
285,Това,O
285,",",O
285,което,O
285,Вие,O
285,се,O
285,опитвате,O
285,отново,O
285,да,O
285,направите,O
285,с,O
285,протакане,O
285,",",O
285,с,O
285,работни,O
285,групи,O
285,",",O
285,вече,O
285,го,O
285,видяхме,O
285,с,O
285,групата,O
285,Ви,O
285,и,O
285,Временната,O
285,Ви,O
285,комисия,O
285,с,O
285,Конституцията,O
285,.,O
286,Точно,O
286,толкова,O
286,работа,O
286,ще,O
286,свършите,O
286,и,O
286,Вие,O
286,в,O
286,тази,O
286,работна,O
286,група,O
286,",",O
286,която,O
286,предлагате,O
286,",",O
286,и,O
286,на,O
286,нас,O
286,това,O
286,ни,O
286,е,O
286,безкрайно,O
286,ясно,O
286,.,O
287,Така,O
287,че,O
287,тези,O
287,въртеливи,O
287,движения,O
287,за,O
287,отлагане,O
287,и,O
287,за,O
287,това,O
287,",",O
287,че,O
287,„,B-ORG
287,Демократична,I-ORG
287,България,I-ORG
287,“,I-ORG
287,е,O
287,ощетила,O
287,останалите,O
287,тук,O
287,парламентарни,O
287,групи,O
287,",",O
287,моля,O
287,",",O
287,не,O
287,се,O
287,опитвайте,O
287,да,O
287,ни,O
287,ги,O
287,прилагате,O
287,по,O
287,този,O
287,елементарен,O
287,начин,O
287,.,O
288,Благодаря,O
288,Ви,O
288,.,O
289,(,O
289,Ръкопляскания,O
289,от,O
289,ВЪЗРАЖДАНЕ,B-ORG
289,.,O
289,),O
290,Благодаря,O
290,Ви,O
290,",",O
290,господин,O
290,Йорданов,B-PER
290,.,O
291,Искра,B-PER
291,Михайлова,I-PER
291,за,O
291,втора,O
291,реплика,O
291,.,O
292,Благодаря,O
292,",",O
292,господин,O
292,Председател,O
292,.,O
293,Господин,O
293,Иванов,B-PER
293,",",O
293,абсолютно,O
293,прав,O
293,сте,O
293,за,O
293,почти,O
293,всичко,O
293,",",O
293,което,O
293,казахте,O
293,.,O
294,Така,O
294,е,O
294,",",O
294,опозицията,O
294,е,O
294,ощетена,O
294,.,O
295,Факт,O
295,е,O
295,",",O
295,че,O
295,ние,O
295,още,O
295,когато,O
295,обсъждахме,O
295,тези,O
295,комисии,O
295,",",O
295,го,O
295,заявихме,O
295,безкрайно,O
295,ясно,O
295,.,O
296,Хайде,O
296,да,O
296,не,O
296,цитирам,O
296,как,O
296,протече,O
296,разговорът,O
296,",",O
296,че,O
296,са,O
296,вътрешнокоалиционни,O
296,",",O
296,какви,O
296,реплики,O
296,имаше,O
296,от,O
296,партньорите,O
296,по,O
296,темата,O
296,",",O
296,но,O
296,също,O
296,така,O
296,е,O
296,факт,O
296,",",O
296,че,O
296,това,O
296,",",O
296,което,O
296,в,O
296,момента,O
296,предлагаме,O
296,",",O
296,е,O
296,истина,O
296,.,O
297,Има,O
297,ощетяване,O
297,на,O
297,„,B-ORG
297,Има,I-ORG
297,такъв,I-ORG
297,народ,I-ORG
297,“,I-ORG
297,в,O
297,тези,O
297,комисии,O
297,и,O
297,ако,O
297,ще,O
297,ходим,O
297,към,O
297,справедливост,O
297,",",O
297,да,O
297,",",O
297,нека,O
297,първо,O
297,да,O
297,въздадем,O
297,справедливост,O
297,в,O
297,тези,O
297,комисии,O
297,",",O
297,след,O
297,това,O
297,нека,O
297,направим,O
297,работна,O
297,група,O
297,и,O
297,нека,O
297,и,O
297,другите,O
297,парламентарни,O
297,групи,O
297,да,O
297,получат,O
297,това,O
297,",",O
297,което,O
297,трябва,O
297,да,O
297,получат,O
297,в,O
297,тези,O
297,комисии,O
297,.,O
298,Така,O
298,че,O
298,да,O
298,не,O
298,се,O
298,крием,O
298,и,O
298,да,O
298,го,O
298,отлагаме,O
298,.,O
299,Много,O
299,добре,O
299,знаете,O
299,",",O
299,че,O
299,този,O
299,въпрос,O
299,вътрешнокоалиционно,O
299,беше,O
299,повдиган,O
299,преди,O
299,месец,O
299,и,O
299,нещо,O
299,",",O
299,удобно,O
299,беше,O
299,избутван,O
299,в,O
299,ъгъла,O
299,",",O
299,затова,O
299,се,O
299,стигна,O
299,до,O
299,тук,O
299,.,O
300,И,O
300,няма,O
300,нищо,O
300,срамно,O
300,парламентът,O
300,да,O
300,решава,O
300,неща,O
300,",",O
300,които,O
300,го,O
300,засягат,O
300,",",O
300,а,O
300,не,O
300,да,O
300,ги,O
300,решаваме,O
300,само,O
300,по,O
300,коридорите,O
300,.,O
301,Така,O
301,че,O
301,да,O
301,постъпим,O
301,справедливо,O
301,",",O
301,да,O
301,гласуваме,O
301,справедливостта,O
301,в,O
301,тези,O
301,комисии,O
301,",",O
301,след,O
301,това,O
301,да,O
301,направим,O
301,работна,O
301,група,O
301,и,O
301,да,O
301,се,O
301,надяваме,O
301,",",O
301,че,O
301,в,O
301,рамките,O
301,на,O
301,месец,O
301,и,O
301,нещо,O
301,тя,O
301,ще,O
301,постигне,O
301,някакъв,O
301,резултат,O
301,.,O
302,(,O
302,Ръкопляскания,O
302,от,O
302,ИТН,B-ORG
302,.,O
302,),O
303,Благодаря,O
303,Ви,O
303,",",O
303,господин,O
303,Иванов,B-PER
303,.,O
304,За,O
304,реплика,O
304,–,O
304,Тошко,B-PER
304,Йорданов,I-PER
304,.,O
305,Искра,B-PER
305,Михайлова,I-PER
305,след,O
305,това,O
305,.,O
306,Заповядайте,O
306,",",O
306,господин,O
306,Йорданов,B-PER
306,",",O
306,имате,O
306,думата,O
306,.,O
307,Колко,O
307,време,O
307,има,O
307,нашата,O
307,група,O
307,",",O
307,господин,O
307,Председателстващ,O
307,?,O
308,Благодаря,O
308,Ви,O
308,",",O
308,господин,O
308,Петров,B-PER
308,.,O
309,Има,O
309,ли,O
309,реплики,O
309,?,O
310,Не,O
310,виждам,O
310,.,O
311,Професор,O
311,Михайлов,B-PER
311,",",O
311,имате,O
311,думата,O
311,за,O
311,изказване,O
311,.,O
312,След,O
312,това,O
312,сте,O
312,Вие,O
312,",",O
312,господин,O
312,Ганев,B-PER
312,.,O
313,Заповядайте,O
313,",",O
313,имате,O
313,думата,O
313,.,O
314,Уважаеми,O
314,господин,O
314,Председател,O
314,",",O
314,уважаеми,O
314,народни,O
314,представители,O
314,",",O
314,чухме,O
314,досега,O
314,математически,O
314,изчисления,O
314,",",O
314,спорове,O
314,по,O
314,математиката,O
314,.,O
315,Както,O
315,каза,O
315,един,O
315,колега,O
315,",",O
315,ще,O
315,се,O
315,опита,O
315,да,O
315,повдигне,O
315,дискусията,O
315,на,O
315,по-високо,O
315,ниво,O
315,",",O
315,аз,O
315,ще,O
315,се,O
315,опитам,O
315,да,O
315,я,O
315,повдигна,O
315,на,O
315,още,O
315,по-високо,O
315,ниво,O
315,–,O
315,на,O
315,нивото,O
315,на,O
